ticker,name,close,volume,market_cap_basic,premarket_change,premarket_change_abs,premarket_volume
NASDAQ:GPAK,GPAK,0.168,3035517,4297326.0,-43.511904761904766,-0.07310000000000001,30118
AMEX:VINE,VINE,0.4369,1878206,6980010.0,-37.51430533302815,-0.1639,1489
NASDAQ:INTC,INTC,29.05,107657429,123665846752.00002,-21.68674698795181,-6.300000000000001,1417640
NASDAQ:ESLA,ESLA,1.77,58767,64386038.0,-20.903954802259893,-0.3700000000000001,3174
NASDAQ:GNLN,GNLN,0.2699,573501,1570638.0,-19.229344201556124,-0.051899999999999974,1197
NASDAQ:AMZZ,AMZZ,26.36,428646,,-17.830045523520482,-4.699999999999999,1148
NYSE:SNAP,SNAP,12.81,62366477,21021718822.999996,-17.408274785323968,-2.2300000000000004,112307
NASDAQ:AMZU,AMZU,33.22,2795147,,-17.218543046357613,-5.719999999999999,2167
NASDAQ:BIMI,BIMI,0.48,5984535,5562993.0,-16.583333333333336,-0.0796,15888
NASDAQ:TEAM,TEAM,173.24,2384621,45094054599.00001,-13.588085892403612,-23.54000000000002,100
NASDAQ:OPEN,OPEN,2.13,36257922,1473056935.0,-13.145539906103279,-0.2799999999999998,137577
NASDAQ:YIBO,YIBO,3.95,195512,212832329.0,-12.658227848101264,-0.5,329
NASDAQ:LIPO,LIPO,0.77405,1063832,5887143.0,-12.447516310315878,-0.09635000000000005,923
AMEX:PHGE,PHGE,0.204,608011,14240514.0,-12.205882352941167,-0.024899999999999978,128348
NASDAQ:HUGE,HUGE,0.093,86284004,3760702.9999999995,-11.93548387096774,-0.011099999999999999,342259
NASDAQ:IMRX,IMRX,1.35,67232533,40032029.0,-11.851851851851862,-0.16000000000000014,129075
NASDAQ:ATPC,ATPC,0.158,138412865,12160741.0,-11.708860759493664,-0.01849999999999999,187797
NASDAQ:TWG,TWG,1.05,2747634,30449999.999999996,-11.000000000000004,-0.11550000000000005,4144
NASDAQ:LXRX,LXRX,2.02,3921635,730214396.9999999,-10.89108910891089,-0.21999999999999997,12589
NASDAQ:LSH,LSH,3.88,2157350,29100000.000000004,-10.824742268041236,-0.41999999999999993,371
NASDAQ:CNTG,CNTG,0.335,63520,9715046.0,-10.44776119402986,-0.03500000000000003,933
NASDAQ:NXTT,NXTT,1.92,1519337,5040249.000000001,-10.416666666666664,-0.19999999999999996,3165
AMEX:SOXL,SOXL,35.0,163864189,,-10.200000000000001,-3.5700000000000003,2834317
NASDAQ:NCNC,NCNC,0.232,10098268,31419864.0,-9.870689655172416,-0.022900000000000004,35510
NASDAQ:PMEC,PMEC,0.84,5440529,31962000.000000004,-9.523809523809518,-0.07999999999999996,16720
NASDAQ:XYLO,XYLO,2.22,935798,4142441.0,-9.009009009009016,-0.20000000000000018,400
NASDAQ:IMNN,IMNN,1.34,3571021,12597191.0,-8.955223880597023,-0.1200000000000001,18970
NASDAQ:RDHL,RDHL,0.76,360101867,24218916.0,-8.934210526315784,-0.06789999999999996,746370
NASDAQ:AMZN,AMZN,184.07,70427428,1915547899482.0,-8.719508882490349,-16.049999999999983,167689
NYSE:MUFG,MUFG,11.05,3425279,133733878319.22865,-8.506787330316753,-0.9400000000000013,687
NASDAQ:ATXG,ATXG,0.7164,10248,4329756.0,-8.361250697934123,-0.059900000000000064,1438
NASDAQ:MHUA,MHUA,0.92,2338666,23419153.000000004,-8.043478260869572,-0.07400000000000007,15110
AMEX:NVDX,NVDX,12.5,13881498,,-7.920000000000002,-0.9900000000000002,101697
NASDAQ:NVDL,NVDL,51.45,44179179,,-7.910592808551992,-4.07,273699
NASDAQ:PRFX,PRFX,0.396,878054,1373424.0,-7.828282828282834,-0.031000000000000028,2351
NASDAQ:BBLG,BBLG,2.72,67816558,2993330.0,-7.720588235294132,-0.2100000000000004,38886
AMEX:USD,USD,105.53,2384440,,-7.429167061499103,-7.840000000000003,500
NASDAQ:NRSN,NRSN,0.68,4120805,12265164.0,-7.352941176470594,-0.050000000000000044,100
NASDAQ:JTAI,JTAI,0.279,1781455,3907435.0,-7.2401433691756445,-0.02020000000000005,4465
NASDAQ:NVDU,NVDU,82.16,1481299,,-7.205452775073031,-5.920000000000002,4486
NASDAQ:RENB,RENB,0.7001,3669331,103268212.0,-7.156120554206531,-0.05009999999999992,310
NASDAQ:SFWL,SFWL,1.28,45884,106239996.00000001,-7.031250000000005,-0.09000000000000008,100
NASDAQ:CERO,CERO,0.1614,2250085,3362407.9999999995,-6.93928128872366,-0.011199999999999988,35778
NASDAQ:CONN,CONN,0.251,818787,6246379.0,-6.892430278884467,-0.01730000000000001,5733
NASDAQ:TRNR,TRNR,0.6259,202630,2511240.9999999995,-6.854130052724085,-0.04290000000000005,210
NASDAQ:SERV,SERV,17.26,16694484,640323000.0,-6.720741599073002,-1.1600000000000001,47710
NYSE:SMFG,SMFG,14.08,1451383,95671455343.51562,-6.676136363636361,-0.9399999999999995,2732
NASDAQ:ZVSA,ZVSA,3.42,10793,2855344.0,-6.432748538011689,-0.21999999999999975,100
NASDAQ:NUZE,NUZE,5.29,1060246,12629525.999999998,-6.427221172022682,-0.33999999999999986,2273
NASDAQ:CCTG,CCTG,1.87,58514,21037500.0,-6.417112299465246,-0.1200000000000001,422
