ticker,name,close,volume,market_cap_basic,premarket_change,premarket_change_abs,premarket_volume
NASDAQ:FGEN,FGEN,1.03,4012721,102459653.99999999,-44.66990291262136,-0.46010000000000006,389892
NASDAQ:MGNX,MGNX,5.25,1051691,328825670.0,-24.761904761904756,-1.2999999999999998,124692
NASDAQ:ERAS,ERAS,3.21,1284918,834103932.9999999,-19.93769470404985,-0.6400000000000001,1650
NYSE:PEN,PEN,173.09,921290,6709819736.0,-18.516378762493506,-32.05000000000001,6530
NASDAQ:JTAI,JTAI,0.3351,57230217,4693123.0,-17.934944792599218,-0.06009999999999999,759997
NASDAQ:ATXI,ATXI,2.79,34948,2625351.0,-17.204301075268816,-0.48,4896
NASDAQ:NCPL,NCPL,0.083,4280443,3364876.0,-16.3855421686747,-0.013600000000000001,364127
NYSE:OI,OI,11.62,2906196,1809486255.0000002,-15.23235800344234,-1.7699999999999996,1836
NASDAQ:BGFV,BGFV,2.74,353760,61990399.0,-14.96350364963504,-0.41000000000000014,6027
NASDAQ:HOWL,HOWL,2.45,256363,106465654.0,-13.469387755102044,-0.33000000000000007,1100
AMEX:NVDQ,NVDQ,7.995,14787796,,-13.44590368980613,-1.0750000000000002,693992
NASDAQ:GRPN,GRPN,15.71,2582016,621185221.9999999,-13.430935709739028,-2.110000000000001,39364
NASDAQ:DH,DH,5.74,3706426,902176082.0,-13.066202090592336,-0.75,9866
NASDAQ:NVD,NVD,2.93,47046581,,-12.969283276450522,-0.38000000000000034,1864975
NASDAQ:IMNN,IMNN,3.32,141220840,31210948.999999996,-12.951807228915655,-0.4299999999999997,484346
NASDAQ:TIVC,TIVC,0.577,49948394,3567933.0,-12.772963604852686,-0.07369999999999999,380516
NYSE:VLD,VLD,2.77,56322,23510560.0,-12.635379061371843,-0.3500000000000001,19450
NYSE:LMND,LMND,22.63,2324926,1595450680.0,-12.505523641184263,-2.8299999999999983,38818
NASDAQ:XHG,XHG,1.15,69801,5439293.0,-11.304347826086948,-0.1299999999999999,308
AMEX:SOXS,SOXS,29.34,62580071,,-11.281526925698701,-3.3099999999999987,1064449
NASDAQ:ANTE,ANTE,2.2,101572,9844639.0,-10.909090909090919,-0.2400000000000002,4605
NASDAQ:ILPT,ILPT,5.15,427689,339032374.0,-10.873786407766998,-0.5600000000000005,300
NASDAQ:GPAK,GPAK,0.168,149237,4297326.0,-10.654761904761903,-0.0179,1600
NASDAQ:CTLP,CTLP,7.83,182226,570100005.0,-10.47254150702427,-0.8200000000000003,500
NYSE:PINS,PINS,37.35,17850807,25516395519.000004,-10.441767068273087,-3.8999999999999986,74794
NASDAQ:NVDS,NVDS,50.72,1773721,,-10.25236593059936,-5.199999999999996,15408
NASDAQ:TCBP,TCBP,0.9239,75911,2951983.0,-10.02272973265505,-0.09260000000000002,3595
NASDAQ:AGMH,AGMH,0.7776,44331,20493524.000000004,-9.979423868312757,-0.0776,300
NASDAQ:LXEH,LXEH,0.326,2997327,3803344.0,-9.907975460122698,-0.032299999999999995,44583
NYSE:SITE,SITE,143.58,703976,6491551899.000001,-9.200445744532669,-13.210000000000008,100
NASDAQ:ENTO,ENTO,0.6601,227983,1633807.0000000002,-9.104681108922897,-0.06010000000000004,200
NASDAQ:ENVB,ENVB,0.5814,50968383,4624204.0,-9.047127622979012,-0.05259999999999998,302170
AMEX:SGN,SGN,0.18875,67226,3023225.0,-9.033112582781461,-0.01705000000000001,399
NYSE:AX,AX,77.61,762189,4421246430.999999,-9.019456255637161,-7.0,300
NASDAQ:YYGH,YYGH,0.8312,32435,32770099.999999996,-8.565928777670843,-0.07120000000000004,100
NYSE:HUM,HUM,404.52,1715362,48744914834.00001,-8.536042717294565,-34.52999999999997,24211
NASDAQ:YYAI,YYAI,15.5,256872,41216808.0,-8.193548387096772,-1.2699999999999996,500
NASDAQ:AMDS,AMDS,14.67,161387,,-8.179959100204494,-1.1999999999999993,7759
NYSE:CHCT,CHCT,27.51,288946,762059874.0,-8.033442384587424,-2.210000000000001,700
NASDAQ:ONMD,ONMD,1.46,3165225,34821015.0,-7.534246575342457,-0.10999999999999988,11970
NASDAQ:DBGI,DBGI,1.6,211037,3150210.0,-7.500000000000007,-0.1200000000000001,102721
NASDAQ:ATPC,ATPC,0.135,198437284,10390507.0,-7.407407407407414,-0.010000000000000009,663756
NASDAQ:TBIO,TBIO,3.95,40753,6647036.0,-7.341772151898734,-0.29000000000000004,122161
NASDAQ:NIPG,NIPG,12.3,2529344,689484549.0,-7.317073170731709,-0.9000000000000004,13594
AMEX:MSFX,MSFX,28.01,80058,,-7.176008568368444,-2.0100000000000016,2771
NASDAQ:LGCL,LGCL,2.54,317553,201455762.0,-7.086614173228353,-0.18000000000000016,400
NASDAQ:NLSP,NLSP,0.242,6738997,11292438.0,-7.06611570247934,-0.017100000000000004,27098
NASDAQ:PCSA,PCSA,2.28,58011308,6516256.0,-7.01754385964911,-0.1599999999999997,57918
NASDAQ:AIRE,AIRE,1.5,86164,66484840.00000001,-6.666666666666672,-0.10000000000000009,431
NASDAQ:MSFU,MSFU,43.82,873578,,-6.663623916020087,-2.9200000000000017,13217
