ticker,name,close,volume,market_cap_basic,premarket_change,premarket_change_abs,premarket_volume
NASDAQ:PMEC,PMEC,0.5262,12767859,20021900.0,56.309388065374385,0.2963,6981695
NASDAQ:NUZE,NUZE,3.7,3129951,8833506.0,68.91891891891892,2.55,1937126
NASDAQ:BIMI,BIMI,0.391,3208510,4531522.0,45.75447570332479,0.17889999999999995,1093847
NASDAQ:PITA,PITA,4.3,279613,56963000.0,26.51162790697676,1.1400000000000006,379535
NASDAQ:POWL,POWL,133.25,565934,1597379386.0,25.328330206378986,33.75,4557
NASDAQ:DALN,DALN,3.26,117462,17449117.999999996,19.631901840490805,0.6400000000000001,13928
NASDAQ:TBIO,TBIO,3.95,40753,6647036.0,-6.075949367088613,-0.2400000000000002,121808
NASDAQ:ALXO,ALXO,5.45,1371217,283945564.0,4.587155963302751,0.25,524508
NASDAQ:AMDL,AMDL,11.51,4953385,,17.289313640312773,1.9900000000000002,118064
NASDAQ:TLN,TLN,110.86,1057096,5636250000.0,17.26501894281075,19.14,2699
NASDAQ:MEDS,MEDS,8.97,125061,12614942.0,17.05685618729096,1.5299999999999994,390
NASDAQ:BTCS,BTCS,1.53,141010,24029284.0,3.921568627450984,0.06000000000000005,3467
NASDAQ:SPEC,SPEC,0.3537,265690,6560145.0,-2.1769861464518065,-0.00770000000000004,2878
NASDAQ:CAPR,CAPR,4.08,335160,130475400.00000001,12.745098039215675,0.5199999999999996,300
AMEX:CPHI,CPHI,0.211899,428545,3362852.0,12.5536222445599,0.026600999999999986,100
NASDAQ:WGS,WGS,30.13,715813,787925557.0,16.16329239960173,4.870000000000001,1368
NYSE:AMTD,AMTD,1.55,5775,1062233937.6185,0.0,0.0,463
NYSE:VST,VST,69.0,6362514,23974739409.999996,13.463768115942038,9.290000000000006,16501
AMEX:NVDX,NVDX,11.43,11113214,,13.385826771653553,1.5300000000000011,129646
NASDAQ:HYMC,HYMC,2.51,102079,57980211.0,11.155378486055788,0.28000000000000025,895
NASDAQ:KOD,KOD,2.88,321394,151300652.00000003,11.111111111111121,0.3200000000000003,100
NASDAQ:NVDL,NVDL,47.1,33544542,,13.375796178343943,6.299999999999997,562816
NASDAQ:BNZI,BNZI,0.1441,1067335,3870724.0,-0.7633587786259663,-0.0011000000000000176,35025
NASDAQ:NVDU,NVDU,75.46,1178375,,13.30506228465413,10.040000000000006,8952
AMEX:INDO,INDO,2.22,163124,22649981.0,4.954954954954949,0.10999999999999988,24916
NASDAQ:TELA,TELA,4.43,142252,109223288.0,1.5801354401805936,0.07000000000000028,1500
NASDAQ:TC,TC,1.7199,9930,3069563.0,9.890109890109885,0.17009999999999992,1615
NASDAQ:AMD,AMD,138.44,68799367,223762492340.0,8.53799479919098,11.819999999999993,419027
NYSE:WBX,WBX,1.48,427763,313307140.0,8.783783783783791,0.13000000000000012,930
NASDAQ:SERV,SERV,15.0,71235432,556480000.0,-6.133333333333333,-0.9199999999999999,1038322
AMEX:SOXL,SOXL,37.24,108585525,,11.197636949516633,4.169999999999995,2253856
NASDAQ:PHAR,PHAR,7.82,67688,569985723.227,9.974424552429658,0.7799999999999994,248
NASDAQ:ABVE,ABVE,1.265,107251,35172828.00000001,8.300395256917014,0.1050000000000002,5536
NASDAQ:MOVE,MOVE,0.4282,1605525,42077103.0,3.2928538066324147,0.014100000000000001,12900
NASDAQ:IXHL,IXHL,1.87,107685,32992095.999999996,9.625668449197846,0.17999999999999972,148
NYSE:DNMR,DNMR,0.3832,2654565,45229746.0,6.993736951983297,0.02679999999999999,12522
NASDAQ:DBGI,DBGI,1.6,211037,3150210.0,0.0,0.0,87701
NASDAQ:CEG,CEG,168.69,3517101,53176964709.0,11.678226332325561,19.69999999999999,3843
AMEX:USD,USD,102.07,1052822,,10.41442147545803,10.63000000000001,3017
AMEX:KORU,KORU,7.69,246802,,7.802340702210647,0.5999999999999988,4462
NASDAQ:ASML,ASML,860.24,1682076,342782049315.17,7.029433646424257,60.47000000000003,34922
NASDAQ:HSDT,HSDT,0.725,32796,2148317.0,8.510344827586204,0.06169999999999998,1000
NASDAQ:RLYB,RLYB,1.3,76714,53884081.99999999,3.8461538461538494,0.050000000000000044,500
NASDAQ:MTCH,MTCH,33.69,4331615,8950358642.999998,9.824873849807071,3.3100000000000023,8673
NASDAQ:CYTO,CYTO,1.13,30200,2531477.0000000005,7.964601769911512,0.09000000000000008,100
AMEX:AMDY,AMDY,13.85,297802,,7.50902527075813,1.040000000000001,13328
NASDAQ:PCRX,PCRX,19.54,978844,909511818.0,7.983623336745151,1.5600000000000023,1000
NASDAQ:AQB,AQB,1.5899,38965,6132950.000000001,6.9249638342034,0.11009999999999986,300
NASDAQ:VSEE,VSEE,2.31,298509,33940415.0,7.792207792207799,0.18000000000000016,200
NYSE:AIU,AIU,5.06,4936264,77897851.0,-7.114624505928843,-0.35999999999999943,17056
